Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000168	gzLinHyal1.cds-transcripts	n3	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_13152-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_13123-T1	gzLinHyal1_cds-transcripts_GZLIHY1EN_13094-T2, gzLinHyal1_cds-transcripts_GZLIHY1EN_13094-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_13122-T3, gzLinHyal1_cds-transcripts_GZLIHY1EN_13122-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_13122-T2
OG0000168	gzLinHyal1.cds-transcripts	n4	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_13152-T1	gzLinHyal1_cds-transcripts_GZLIHY1EN_13123-T1
OG0000168	gzLinHyal1.cds-transcripts	n5	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_13094-T2, gzLinHyal1_cds-transcripts_GZLIHY1EN_13094-T1	gzLinHyal1_cds-transcripts_GZLIHY1EN_13122-T3, gzLinHyal1_cds-transcripts_GZLIHY1EN_13122-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_13122-T2
OG0000168	gzLinHyal1.cds-transcripts	n6	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_13094-T2	gzLinHyal1_cds-transcripts_GZLIHY1EN_13094-T1
OG0000168	gzLinHyal1.cds-transcripts	n7	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_13122-T3	gzLinHyal1_cds-transcripts_GZLIHY1EN_13122-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_13122-T2
OG0000168	gzLinHyal1.cds-transcripts	n8	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_13122-T1	gzLinHyal1_cds-transcripts_GZLIHY1EN_13122-T2
OG0000169	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_004612-T2	ggMorZona1_cds-transcripts_GGMOZO1EN_004612-T1
OG0000169	gzMorAlpi1.cds-transcripts	n5	1.0	Terminal	gzMorAlpi1_cds-transcripts_GZMOAL1EN_003638-T1	gzMorAlpi1_cds-transcripts_GZMOAL1EN_003735-T1
OG0000169	gzPodHuml1.cds-transcripts	n6	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_003509-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_000659-T1
OG0000170	gzMorAlpi1.cds-transcripts	n1	1.0	Terminal	gzMorAlpi1_cds-transcripts_GZMOAL1EN_003771-T1	gzMorAlpi1_cds-transcripts_GZMOAL1EN_005867-T1
OG0000170	gzLinHyal1.cds-transcripts	n4	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_006114-T3	gzLinHyal1_cds-transcripts_GZLIHY1EN_006114-T2, gzLinHyal1_cds-transcripts_GZLIHY1EN_006114-T1
OG0000170	gzLinHyal1.cds-transcripts	n5	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_006114-T2	gzLinHyal1_cds-transcripts_GZLIHY1EN_006114-T1
OG0000170	gzPodHuml1.cds-transcripts	n6	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_003908-T3, gzPodHuml1_cds-transcripts_GZPOHU1EN_003908-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_003908-T2	gzPodHuml1_cds-transcripts_GZPOHU1EN_000953-T1
OG0000170	gzPodHuml1.cds-transcripts	n7	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_003908-T3	gzPodHuml1_cds-transcripts_GZPOHU1EN_003908-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_003908-T2
OG0000170	gzPodHuml1.cds-transcripts	n8	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_003908-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_003908-T2
OG0000171	N4	n0	0.5	Non-Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_000760-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_003599-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_005927-T1, ggMorZona1_cds-transcripts_GGMOZO1EN_012331-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_012347-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_006056-T1, ggMorZona1_cds-transcripts_GGMOZO1EN_004752-T2, ggMorZona1_cds-transcripts_GGMOZO1EN_004752-T3, ggMorZona1_cds-transcripts_GGMOZO1EN_004752-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_006237-T1
OG0000171	N6	n4	1.0	Non-Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_012331-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_012347-T1	gzLinHyal1_cds-transcripts_GZLIHY1EN_006056-T1, ggMorZona1_cds-transcripts_GGMOZO1EN_004752-T2, ggMorZona1_cds-transcripts_GGMOZO1EN_004752-T3, ggMorZona1_cds-transcripts_GGMOZO1EN_004752-T1
OG0000171	ggMorZona1.cds-transcripts	n7	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_004752-T2	ggMorZona1_cds-transcripts_GGMOZO1EN_004752-T3, ggMorZona1_cds-transcripts_GGMOZO1EN_004752-T1
OG0000171	ggMorZona1.cds-transcripts	n8	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_004752-T3	ggMorZona1_cds-transcripts_GGMOZO1EN_004752-T1
OG0000172	N6	n2	0.5	Non-Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_007629-T1, ggMorZona1_cds-transcripts_GGMOZO1EN_006733-T1, ggMorZona1_cds-transcripts_GGMOZO1EN_006691-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_007647-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_007673-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_007644-T1, ggMorZona1_cds-transcripts_GGMOZO1EN_006716-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_006717-T1
OG0000172	N6	n3	1.0	Non-Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_007629-T1, ggMorZona1_cds-transcripts_GGMOZO1EN_006733-T1, ggMorZona1_cds-transcripts_GGMOZO1EN_006691-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_007647-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_007673-T1	gzLinHyal1_cds-transcripts_GZLIHY1EN_007644-T1, ggMorZona1_cds-transcripts_GGMOZO1EN_006716-T1
OG0000172	N6	n4	0.5	Non-Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_007629-T1, ggMorZona1_cds-transcripts_GGMOZO1EN_006733-T1, ggMorZona1_cds-transcripts_GGMOZO1EN_006691-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_007647-T1	gzLinHyal1_cds-transcripts_GZLIHY1EN_007673-T1
OG0000172	N6	n5	1.0	Non-Terminal: STRIDE	gzLinHyal1_cds-transcripts_GZLIHY1EN_007629-T1, ggMorZona1_cds-transcripts_GGMOZO1EN_006733-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_006691-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_007647-T1
OG0000173	N4	n0	0.75	Non-Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_009810-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_001649-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_007521-T1	gzLinHyal1_cds-transcripts_GZLIHY1EN_007315-T1, ggMorZona1_cds-transcripts_GGMOZO1EN_007032-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_002197-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_004912-T2, gzPodHuml1_cds-transcripts_GZPOHU1EN_004912-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_009165-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_009165-T2
OG0000173	gzPodHuml1.cds-transcripts	n6	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_004912-T2, gzPodHuml1_cds-transcripts_GZPOHU1EN_004912-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_009165-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_009165-T2
OG0000173	gzPodHuml1.cds-transcripts	n7	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_004912-T2	gzPodHuml1_cds-transcripts_GZPOHU1EN_004912-T1
OG0000173	gzPodHuml1.cds-transcripts	n8	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_009165-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_009165-T2
OG0000174	N6	n0	1.0	Non-Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_007390-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_002367-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_007391-T1, ggMorZona1_cds-transcripts_GGMOZO1EN_007383-T1, ggMorZona1_cds-transcripts_GGMOZO1EN_007379-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_002370-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_002368-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_002380-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_002382-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_002376-T1
OG0000174	ggMorZona1.cds-transcripts	n3	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_007391-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_007383-T1, ggMorZona1_cds-transcripts_GGMOZO1EN_007379-T1
OG0000174	ggMorZona1.cds-transcripts	n4	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_007383-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_007379-T1
OG0000174	gzLinHyal1.cds-transcripts	n5	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_002370-T1	gzLinHyal1_cds-transcripts_GZLIHY1EN_002368-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_002380-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_002382-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_002376-T1
OG0000174	gzLinHyal1.cds-transcripts	n6	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_002368-T1	gzLinHyal1_cds-transcripts_GZLIHY1EN_002380-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_002382-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_002376-T1
OG0000174	gzLinHyal1.cds-transcripts	n7	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_002380-T1	gzLinHyal1_cds-transcripts_GZLIHY1EN_002382-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_002376-T1
OG0000174	gzLinHyal1.cds-transcripts	n8	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_002382-T1	gzLinHyal1_cds-transcripts_GZLIHY1EN_002376-T1
OG0000175	gzUmbVina1.cds-transcripts	n6	1.0	Terminal	gzUmbVina1_cds-transcripts_GZUMVI1EN_005343-T1	gzUmbVina1_cds-transcripts_GZUMVI1EN_005343-T3, gzUmbVina1_cds-transcripts_GZUMVI1EN_005343-T2
OG0000175	gzUmbVina1.cds-transcripts	n7	1.0	Terminal	gzUmbVina1_cds-transcripts_GZUMVI1EN_005343-T3	gzUmbVina1_cds-transcripts_GZUMVI1EN_005343-T2
OG0000175	gzUmbRama1.cds-transcripts	n8	1.0	Terminal	gzUmbRama1_cds-transcripts_GZUMRA1EN_000767-T1	gzUmbRama1_cds-transcripts_GZUMRA1EN_000767-T2
OG0000176	N6	n1	1.0	Non-Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_011010-T1, ggMorZona1_cds-transcripts_GGMOZO1EN_010957-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_011647-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_011592-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_011591-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_011589-T1, ggMorZona1_cds-transcripts_GGMOZO1EN_011009-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_011011-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_008737-T1
OG0000176	N6	n2	0.5	Non-Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_011010-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_010957-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_011647-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_011592-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_011591-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_011589-T1, ggMorZona1_cds-transcripts_GGMOZO1EN_011009-T1
OG0000176	N6	n3	1.0	Non-Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_010957-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_011647-T1	gzLinHyal1_cds-transcripts_GZLIHY1EN_011592-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_011591-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_011589-T1, ggMorZona1_cds-transcripts_GGMOZO1EN_011009-T1
OG0000176	gzLinHyal1.cds-transcripts	n6	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_011592-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_011591-T1	gzLinHyal1_cds-transcripts_GZLIHY1EN_011589-T1
OG0000176	gzLinHyal1.cds-transcripts	n7	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_011592-T1	gzLinHyal1_cds-transcripts_GZLIHY1EN_011591-T1
OG0000177	ggMorZona1.cds-transcripts	n4	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_011355-T2	ggMorZona1_cds-transcripts_GGMOZO1EN_011355-T1
OG0000177	gzUmbRama1.cds-transcripts	n7	1.0	Terminal	gzUmbRama1_cds-transcripts_GZUMRA1EN_002415-T1	gzUmbRama1_cds-transcripts_GZUMRA1EN_002415-T2
OG0000177	gzUmbVina1.cds-transcripts	n8	1.0	Terminal	gzUmbVina1_cds-transcripts_GZUMVI1EN_004630-T1	gzUmbVina1_cds-transcripts_GZUMVI1EN_004630-T2
OG0000178	gzMorAlpi1.cds-transcripts	n0	1.0	Terminal	gzMorAlpi1_cds-transcripts_GZMOAL1EN_000675-T1	gzMorAlpi1_cds-transcripts_GZMOAL1EN_006551-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_002967-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_006553-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_000789-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_006548-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_004232-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_006552-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_008245-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_002571-T1
OG0000178	gzMorAlpi1.cds-transcripts	n1	1.0	Terminal	gzMorAlpi1_cds-transcripts_GZMOAL1EN_006551-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_002967-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_006553-T1	gzMorAlpi1_cds-transcripts_GZMOAL1EN_000789-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_006548-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_004232-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_006552-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_008245-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_002571-T1
OG0000178	gzMorAlpi1.cds-transcripts	n2	1.0	Terminal	gzMorAlpi1_cds-transcripts_GZMOAL1EN_006551-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_002967-T1	gzMorAlpi1_cds-transcripts_GZMOAL1EN_006553-T1
OG0000178	gzMorAlpi1.cds-transcripts	n3	1.0	Terminal	gzMorAlpi1_cds-transcripts_GZMOAL1EN_006551-T1	gzMorAlpi1_cds-transcripts_GZMOAL1EN_002967-T1
OG0000178	gzMorAlpi1.cds-transcripts	n4	1.0	Terminal	gzMorAlpi1_cds-transcripts_GZMOAL1EN_000789-T1	gzMorAlpi1_cds-transcripts_GZMOAL1EN_006548-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_004232-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_006552-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_008245-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_002571-T1
OG0000178	gzMorAlpi1.cds-transcripts	n5	1.0	Terminal	gzMorAlpi1_cds-transcripts_GZMOAL1EN_006548-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_004232-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_006552-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_008245-T1	gzMorAlpi1_cds-transcripts_GZMOAL1EN_002571-T1
OG0000178	gzMorAlpi1.cds-transcripts	n6	1.0	Terminal	gzMorAlpi1_cds-transcripts_GZMOAL1EN_006548-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_004232-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_006552-T1	gzMorAlpi1_cds-transcripts_GZMOAL1EN_008245-T1
OG0000178	gzMorAlpi1.cds-transcripts	n7	1.0	Terminal	gzMorAlpi1_cds-transcripts_GZMOAL1EN_006548-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_004232-T1	gzMorAlpi1_cds-transcripts_GZMOAL1EN_006552-T1
OG0000178	gzMorAlpi1.cds-transcripts	n8	1.0	Terminal	gzMorAlpi1_cds-transcripts_GZMOAL1EN_006548-T1	gzMorAlpi1_cds-transcripts_GZMOAL1EN_004232-T1
OG0000179	gzPodHuml1.cds-transcripts	n0	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_002443-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_002444-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_002438-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_002441-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_002431-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_002432-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_002447-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_002445-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_002440-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_002442-T1
OG0000179	gzPodHuml1.cds-transcripts	n1	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_002444-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_002438-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_002441-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_002431-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_002432-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_002447-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_002445-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_002440-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_002442-T1
OG0000179	gzPodHuml1.cds-transcripts	n2	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_002438-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_002441-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_002431-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_002432-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_002447-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_002445-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_002440-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_002442-T1
OG0000179	gzPodHuml1.cds-transcripts	n3	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_002441-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_002431-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_002432-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_002447-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_002445-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_002440-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_002442-T1
OG0000179	gzPodHuml1.cds-transcripts	n4	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_002441-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_002431-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_002432-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_002447-T1
OG0000179	gzPodHuml1.cds-transcripts	n5	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_002441-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_002431-T1
OG0000179	gzPodHuml1.cds-transcripts	n6	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_002432-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_002447-T1
OG0000179	gzPodHuml1.cds-transcripts	n7	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_002445-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_002440-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_002442-T1
OG0000179	gzPodHuml1.cds-transcripts	n8	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_002440-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_002442-T1
OG0000180	gzPodHuml1.cds-transcripts	n0	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_013480-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_009691-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_010875-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_013130-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_003383-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_003424-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_012966-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_010862-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_13801-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_006814-T1
OG0000180	gzPodHuml1.cds-transcripts	n1	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_009691-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_010875-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_013130-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_003383-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_003424-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_012966-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_010862-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_13801-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_006814-T1
OG0000180	gzPodHuml1.cds-transcripts	n2	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_009691-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_010875-T1
OG0000180	gzPodHuml1.cds-transcripts	n3	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_013130-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_003383-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_003424-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_012966-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_010862-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_13801-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_006814-T1
OG0000180	gzPodHuml1.cds-transcripts	n4	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_013130-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_003383-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_003424-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_012966-T1
OG0000180	gzPodHuml1.cds-transcripts	n5	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_003383-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_003424-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_012966-T1
OG0000180	gzPodHuml1.cds-transcripts	n6	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_003383-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_003424-T1
OG0000180	gzPodHuml1.cds-transcripts	n7	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_010862-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_13801-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_006814-T1
OG0000180	gzPodHuml1.cds-transcripts	n8	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_13801-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_006814-T1
OG0000181	gzPodHuml1.cds-transcripts	n0	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_011676-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_011894-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_011828-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_006761-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_013450-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_007831-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_005393-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_006802-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_007880-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_008836-T1
OG0000181	gzPodHuml1.cds-transcripts	n1	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_011894-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_011828-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_006761-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_013450-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_007831-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_005393-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_006802-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_007880-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_008836-T1
OG0000181	gzPodHuml1.cds-transcripts	n2	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_011894-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_011828-T1
OG0000181	gzPodHuml1.cds-transcripts	n3	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_006761-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_013450-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_007831-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_005393-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_006802-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_007880-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_008836-T1
OG0000181	gzPodHuml1.cds-transcripts	n4	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_013450-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_007831-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_005393-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_006802-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_007880-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_008836-T1
